symbol,date,open,high,low,close,volume,sma20,sma50,ema20,ema50,rsi14,macd,macd_signal,macd_hist,atr14,obv,bollinger_upper,bollinger_middle,bollinger_lower,target
FPT.VN,2012-09-17,6667.25,6684.47,6598.33,6650.02,570523,6876.567,7622.024,6950.6916,7430.7768,32.603,-292.9442,-311.3154,18.3712,187.1758,-26217434,7521.6886,6876.567,6231.4454,0
FPT.VN,2012-09-18,6615.56,6650.02,6512.19,6512.19,980495,6823.16,7590.3244,6908.9295,7394.7538,29.4167,-292.6555,-307.5834,14.9279,183.6511,-27197929,7395.7453,6823.16,6250.5747,0
FPT.VN,2012-09-19,6322.69,6460.51,6271.0,6322.69,2821739,6760.278,7554.4902,6853.0972,7352.7121,25.698,-304.211,-306.909,2.6979,187.761,-30019668,7253.4711,6760.278,6267.0849,0
FPT.VN,2012-09-20,6339.91,6408.83,6288.23,6322.69,803052,6716.347,7518.656,6802.5822,7312.319,25.698,-309.7977,-307.4867,-2.311,182.9638,-30019668,7200.5745,6716.347,6232.1195,1
FPT.VN,2012-09-21,6357.14,6408.83,6322.69,6339.91,289586,6670.6925,7480.7542,6758.5182,7274.1853,26.6749,-309.2706,-307.8435,-1.4271,176.0478,-29730082,7112.1695,6670.6925,6229.2155,0
FPT.VN,2012-09-24,6339.91,6339.91,6288.23,6305.46,603957,6649.1575,7443.8862,6715.3698,7236.1961,25.9401,-308.0813,-307.8911,-0.1903,167.1644,-30334039,7118.3377,6649.1575,6179.9773,0
FPT.VN,2012-09-25,6339.91,6339.91,6288.23,6305.46,733862,6636.2365,7407.0182,6676.3308,7199.6967,25.9401,-303.6387,-307.0406,3.4019,158.9155,-30334039,7128.9485,6636.2365,6143.5245,1
FPT.VN,2012-09-26,6339.91,6391.6,6288.23,6374.37,751740,6625.8995,7372.2176,6647.5726,7167.3309,30.3884,-291.2006,-303.8726,12.672,154.948,-29582299,7131.9747,6625.8995,6119.8243,1
FPT.VN,2012-09-27,6426.05,6684.47,6391.6,6546.65,1475328,6624.1765,7340.518,6637.9609,7142.9905,40.0785,-264.394,-295.9769,31.5829,166.0303,-28106971,7131.1277,6624.1765,6117.2253,0
FPT.VN,2012-09-28,6546.65,6615.56,6512.19,6529.42,546667,6605.2255,7308.8184,6627.6237,7118.9289,39.4865,-241.7531,-285.1321,43.379,161.5545,-28653638,7095.4967,6605.2255,6114.9543,0
FPT.VN,2012-10-01,6443.28,6477.74,6322.69,6357.14,430345,6577.6605,7273.6732,6601.8633,7089.0548,34.0678,-235.0026,-275.1062,40.1036,164.7814,-29083983,7058.0438,6577.6605,6097.2772,0
FPT.VN,2012-10-02,6357.14,6391.6,6322.69,6357.14,642035,6535.452,7231.2922,6578.5563,7060.3523,34.0678,-227.0357,-265.4921,38.4564,157.9334,-29083983,6924.8397,6535.452,6146.0643,0
FPT.VN,2012-10-03,6357.14,6408.83,6357.14,6357.14,381935,6504.4415,7194.7688,6557.4691,7032.7753,34.0678,-218.2065,-256.035,37.8285,150.3446,-29083983,6840.8299,6504.4415,6168.0531,0
FPT.VN,2012-10-04,6357.14,6391.6,6339.91,6339.91,540166,6482.045,7156.867,6536.7492,7005.6041,33.4936,-210.1768,-246.8634,36.6865,143.2978,-29624149,6798.0131,6482.045,6166.0769,0
FPT.VN,2012-10-05,6374.37,6374.37,6339.91,6339.91,267587,6460.51,7115.8642,6518.0026,6979.4985,33.4936,-201.4906,-237.7888,36.2982,135.5237,-29624149,6751.3808,6460.51,6169.6392,1
FPT.VN,2012-10-08,6305.46,6391.6,6305.46,6357.14,376595,6447.589,7075.206,6502.6823,6955.0923,34.7686,-191.0145,-228.434,37.4195,131.9963,-29247554,6732.3543,6447.589,6162.8237,1
FPT.VN,2012-10-09,6374.37,6546.65,6357.14,6408.83,833757,6436.391,7039.3718,6493.744,6933.6702,38.5731,-176.5065,-218.0485,41.542,136.1044,-28413797,6707.7922,6436.391,6164.9898,1
FPT.VN,2012-10-10,6460.51,6460.51,6426.05,6460.51,248200,6426.054,7005.9494,6490.5789,6915.1149,42.2026,-159.0057,-206.2399,47.2342,130.0741,-28165597,6675.2748,6426.054,6176.8332,0
FPT.VN,2012-10-11,6512.19,6512.19,6443.28,6443.28,929473,6414.8555,6972.1824,6486.0742,6896.6116,41.3259,-144.8568,-193.9633,49.1065,125.7052,-29095070,6637.112,6414.8555,6192.599,0
FPT.VN,2012-10-12,6443.28,6477.74,6391.6,6391.6,265149,6401.073,6937.0372,6477.0767,6876.8072,38.7272,-136.2432,-182.4193,46.1761,122.8791,-29360219,6588.9582,6401.073,6213.1878,0
FPT.VN,2012-10-15,6374.37,6408.83,6357.14,6357.14,371429,6386.429,6901.5474,6465.6541,6856.4281,37.054,-130.691,-172.0736,41.3826,117.7942,-29731648,6533.9314,6386.429,6238.9266,1
FPT.VN,2012-10-16,6339.91,6408.83,6339.91,6391.6,390468,6380.3995,6866.7468,6458.6014,6838.1995,39.8526,-122.1027,-162.0794,39.9767,114.3032,-29341180,6515.6026,6380.3995,6245.1964,0
FPT.VN,2012-10-17,6374.37,6426.05,6374.37,6391.6,154863,6383.845,6832.2908,6452.2203,6820.6858,39.8526,-113.9825,-152.46,38.4776,109.8301,-29341180,6516.3409,6383.845,6251.3491,0
FPT.VN,2012-10-18,6391.6,6391.6,6322.69,6322.69,350649,6383.845,6797.1458,6439.8841,6801.1566,36.1274,-111.8186,-144.3318,32.5131,106.9072,-29691829,6516.3409,6383.845,6251.3491,0
FPT.VN,2012-10-19,6374.37,6374.37,6271.0,6305.46,348908,6382.1225,6765.4462,6427.0818,6781.7175,35.2404,-110.2235,-137.5101,27.2866,106.6546,-30040737,6517.8789,6382.1225,6246.3661,0
FPT.VN,2012-10-22,6357.14,6357.14,6288.23,6288.23,333352,6381.261,6730.9902,6413.8578,6762.3651,34.3327,-109.0921,-131.8265,22.7344,103.9585,-30374089,6519.2659,6381.261,6243.2561,0
FPT.VN,2012-10-23,6288.23,6305.46,6271.0,6288.23,444972,6380.3995,6697.2232,6401.8932,6743.7715,34.3327,-106.9625,-126.8537,19.8912,98.9944,-30374089,6520.5945,6380.3995,6240.2045,0
FPT.VN,2012-10-24,6288.23,6305.46,6288.23,6288.23,475852,6376.0925,6664.1454,6391.0682,6725.9072,34.3327,-104.075,-122.298,18.2229,93.154,-30374089,6522.234,6376.0925,6229.951,0
FPT.VN,2012-10-25,6236.54,6288.23,6236.54,6288.23,358427,6363.1715,6632.1012,6381.2741,6708.7433,34.3327,-100.6267,-117.9637,17.337,90.1923,-30374089,6490.2755,6363.1715,6236.0675,0
FPT.VN,2012-10-26,6288.23,6288.23,6236.54,6271.0,185279,6350.2505,6600.7462,6370.7718,6691.5769,33.183,-98.1528,-114.0016,15.8487,87.4422,-30559368,6457.126,6350.2505,6243.375,0
FPT.VN,2012-10-29,6236.54,6271.0,6236.54,6253.77,276177,6345.082,6566.9792,6359.6287,6674.408,32.028,-96.4705,-110.4953,14.0249,83.6577,-30835545,6460.2323,6345.082,6229.9317,0
FPT.VN,2012-10-30,6184.86,6236.54,6184.86,6184.86,548118,6336.468,6539.0698,6342.9841,6655.2101,27.8524,-99.5501,-108.3063,8.7562,82.6043,-31383663,6471.8231,6336.468,6201.1129,0
FPT.VN,2012-10-31,6184.86,6202.09,6167.63,6167.63,531053,6326.9925,6510.8158,6326.2837,6636.0893,26.9078,-102.203,-107.0856,4.8827,79.1654,-31914716,6481.4409,6326.9925,6172.5441,0
FPT.VN,2012-11-01,6098.72,6202.09,6098.72,6167.63,406953,6318.3785,6490.1422,6311.1738,6617.7183,26.9078,-103.1167,-106.2918,3.1752,80.8943,-31914716,6488.2413,6318.3785,6148.5157,0
FPT.VN,2012-11-02,5909.21,5960.9,5874.76,5874.76,561933,6295.121,6462.5774,6269.6106,6588.5827,16.1262,-126.0203,-110.2375,-15.7828,96.0355,-32476649,6555.7151,6295.121,6034.5269,0
FPT.VN,2012-11-05,5616.34,5874.76,5599.11,5840.3,568608,6269.279,6444.6602,6228.7239,6559.2383,15.347,-145.2775,-117.2455,-28.032,108.8651,-33045257,6597.6654,6269.279,5940.8926,0
FPT.VN,2012-11-06,5926.44,5926.44,5771.39,5771.39,260389,6237.407,6428.8104,6185.1683,6528.3423,13.9005,-164.2066,-126.6377,-37.5689,112.164,-33305646,6626.8279,6237.407,5847.9861,1
FPT.VN,2012-11-07,5840.3,5891.98,5805.84,5857.53,258822,6207.258,6414.3388,6153.9646,6502.0359,23.5947,-170.2942,-135.369,-34.9252,112.7658,-33046824,6616.7978,6207.258,5797.7182,0
FPT.VN,2012-11-08,5891.98,5891.98,5823.07,5857.53,211457,6177.9705,6399.8672,6125.7328,6476.7612,23.5947,-173.123,-142.9198,-30.2032,109.6333,-33046824,6600.0285,6177.9705,5755.9125,0
FPT.VN,2012-11-09,5857.53,5874.76,5823.07,5857.53,134664,6151.267,6378.849,6100.1896,6452.4776,23.5947,-173.3665,-149.0092,-24.3573,105.4945,-33046824,6583.8637,6151.267,5718.6703,1
FPT.VN,2012-11-12,5909.21,6064.26,5909.21,6029.81,577141,6134.9005,6361.2764,6093.4868,6435.9024,40.3667,-157.8383,-150.775,-7.0633,112.7256,-32469683,6559.3941,6134.9005,5710.4069,0
FPT.VN,2012-11-13,6047.04,6064.26,6012.58,6012.58,180635,6115.9495,6337.5018,6085.7814,6419.3015,39.4344,-145.2482,-149.6696,4.4215,108.3652,-32650318,6525.7788,6115.9495,5706.1202,1
FPT.VN,2012-11-14,6047.04,6047.04,5995.35,6029.81,182899,6097.86,6318.551,6080.4508,6404.0273,40.9043,-132.3544,-146.2066,13.8522,104.317,-32467419,6487.9214,6097.86,5707.7986,0
FPT.VN,2012-11-15,6029.81,6029.81,5978.12,5978.12,265207,6080.6315,6302.3566,6070.705,6387.3251,37.9302,-124.8675,-141.9388,17.0713,100.5579,-32732626,6459.1481,6080.6315,5702.1149,0
FPT.VN,2012-11-16,6012.58,6012.58,5943.67,5943.67,102043,6062.542,6285.8178,6058.6064,6369.9269,36.0489,-120.3269,-137.6164,17.2895,98.2973,-32834669,6430.2436,6062.542,5694.8404,0
FPT.VN,2012-11-19,5995.35,5995.35,5857.53,5857.53,191142,6041.007,6270.6572,6039.4563,6349.8329,31.8017,-122.2697,-134.547,12.2773,101.1204,-33025811,6403.4667,6041.007,5678.5473,0
FPT.VN,2012-11-20,5805.84,5874.76,5805.84,5857.53,127989,6019.472,6255.152,6022.13,6330.5269,31.8017,-122.3985,-132.1173,9.7188,98.8203,-33025811,6371.1029,6019.472,5667.8411,0
FPT.VN,2012-11-21,5909.21,5909.21,5840.3,5840.3,121372,5997.0755,6238.613,6004.8128,6311.3023,30.9556,-122.479,-130.1897,7.7107,96.6839,-33147183,6333.3555,5997.0755,5660.7955,0
FPT.VN,2012-11-22,5857.53,5857.53,5823.07,5840.3,228987,5974.679,6222.074,5989.145,6292.8316,30.9556,-121.1463,-128.381,7.2347,92.2393,-33147183,6288.2075,5974.679,5661.1505,0
FPT.VN,2012-11-23,5874.76,5874.76,5840.3,5840.3,185337,5953.144,6205.535,5974.9692,6275.0853,30.9556,-118.7216,-126.4491,7.7275,88.1122,-33147183,6238.9125,5953.144,5667.3755,0
FPT.VN,2012-11-26,5857.53,5857.53,5805.84,5805.84,223705,5930.7475,6188.6514,5958.8617,6256.6835,29.0266,-118.2179,-124.8029,6.585,85.5106,-33370888,6185.8811,5930.7475,5675.6139,0
FPT.VN,2012-11-27,5805.84,5823.07,5754.16,5754.16,286858,5909.2125,6173.4908,5939.3663,6236.9767,26.3724,-120.5987,-123.962,3.3634,84.3249,-33657746,6146.0902,5909.2125,5672.3348,0
FPT.VN,2012-11-28,5771.39,5771.39,5685.25,5685.25,257661,5885.0935,6160.742,5915.1647,6215.3404,23.3114,-126.5867,-124.487,-2.0997,84.4545,-33915407,6109.0637,5885.0935,5661.1233,0
FPT.VN,2012-11-29,5685.25,5702.48,5616.34,5616.34,428023,5857.529,6146.615,5886.7052,6191.8501,20.7214,-135.3327,-126.6561,-8.6766,84.5749,-34343430,6070.5168,5857.529,5644.5412,1
FPT.VN,2012-11-30,5633.56,5650.79,5616.34,5633.56,257893,5845.469,6132.488,5862.5962,6169.9564,23.023,-139.269,-129.1787,-10.0903,80.9946,-34085537,6080.5208,5845.469,5610.4172,0
FPT.VN,2012-12-03,5633.56,5633.56,5581.88,5599.11,315532,5833.4095,6118.361,5837.5023,6147.5703,21.6677,-143.5141,-132.0458,-11.4683,78.9007,-34401069,6093.0415,5833.4095,5573.7775,1
FPT.VN,2012-12-04,5547.42,5650.79,5530.2,5650.79,543591,5827.3795,6105.2676,5819.7201,6128.0887,28.4703,-141.0818,-133.853,-7.2289,81.8785,-33857478,6098.4274,5827.3795,5556.3316,0
FPT.VN,2012-12-05,5650.79,5719.7,5564.65,5633.56,621951,5816.181,6090.4514,5801.9906,6108.6954,27.6095,-138.943,-134.871,-4.072,87.105,-34479429,6100.1813,5816.181,5532.1807,0
FPT.VN,2012-12-06,5581.88,5633.56,5581.88,5599.11,385186,5803.26,6071.5006,5782.6686,6088.7117,25.9217,-138.432,-135.5832,-2.8488,84.5747,-34864615,6102.4476,5803.26,5504.0724,0
FPT.VN,2012-12-07,5564.65,5616.34,5547.42,5564.65,235546,5788.616,6052.2052,5761.905,6068.1602,24.3203,-139.203,-136.3071,-2.8959,83.4565,-35100161,6104.8066,5788.616,5472.4254,1
FPT.VN,2012-12-10,5599.11,5633.56,5581.88,5633.56,217668,5768.8035,6037.7336,5749.6816,6051.1171,33.207,-132.7236,-135.5904,2.8668,82.4174,-34882493,6070.6942,5768.8035,5466.9128,0
FPT.VN,2012-12-11,5599.11,5633.56,5599.11,5599.11,239609,5748.13,6022.573,5735.3415,6033.3913,31.2325,-128.8828,-134.2489,5.3661,78.9912,-35122102,6036.0359,5748.13,5460.2241,1
FPT.VN,2012-12-12,5599.11,5771.39,5599.11,5685.25,839910,5730.902,6009.1352,5730.5709,6019.7387,40.7235,-117.5333,-130.9058,13.3725,85.6547,-34282192,5987.3559,5730.902,5474.4481,1
FPT.VN,2012-12-13,5702.48,5754.16,5668.02,5719.7,807811,5717.981,5996.731,5729.5355,6007.9725,44.0493,-104.5537,-125.6354,21.0817,85.6893,-33474381,5946.5097,5717.981,5489.4523,0
FPT.VN,2012-12-14,5702.48,5771.39,5685.25,5685.25,356221,5705.06,5983.6378,5725.3179,5995.3167,41.5394,-95.9411,-119.6965,23.7554,85.7215,-33830602,5907.6055,5705.06,5502.5145,0
FPT.VN,2012-12-17,5685.25,5754.16,5650.79,5668.02,521591,5695.5845,5969.8554,5719.8609,5982.4815,40.3025,-89.4745,-113.6521,24.1776,86.9821,-34352193,5885.4301,5695.5845,5505.7389,0
FPT.VN,2012-12-18,5599.11,5668.02,5581.88,5581.88,552994,5681.802,5953.3164,5706.7199,5966.7717,34.734,-90.26,-108.9737,18.7137,86.922,-34905187,5861.9187,5681.802,5501.6853,1
